FlightId,FlightNum,Airline,PassengerCount,Arrival,ScheduledDate,ScheduledTime,TerminalNum,Domestic
1002521,7812,Alaska Airlines,271461,Arrival,10/15/2023,05:41 PM,T6,Domestic
1002522,4073,Air Canada,3977,Arrival,6/14/2023,12:33 AM,T8,International
1002523,8959,Copa Airlines,388381,Arrival,8/18/2023,09:16 AM,T4,Domestic
1002524,2601,Philippine Airlines,20636,Arrival,8/22/2023,08:07 PM,T2,Domestic
1002525,8802,Southwest Airlines,46350,Departure,1/25/2023,03:25 PM,T5,International
1002526,3012,Volaris,416863,Arrival,1/15/2023,06:13 AM,T1,Domestic
1002527,1726,Philippine Airlines,109430,Departure,8/3/2023,06:15 PM,T4,Domestic
1002528,9099,Hawaiian Airlines,137309,Arrival,2/10/2023,03:00 AM,T8,Domestic
1002529,2136,Thai Airways,114277,Departure,1/4/2023,10:11 AM,T8,Domestic
1002530,6447,Volaris,295289,Departure,6/1/2023,06:50 AM,T5,Domestic
1002531,3280,Qantas,2,Arrival,10/1/2023,06:48 AM,Miscellaneous Terminal,International
1002532,9476,Alitalia,313056,Arrival,3/27/2023,02:52 PM,T1,Domestic
1002533,4087,Copa Airlines,356708,Arrival,8/9/2023,08:07 PM,T5,Domestic
1002534,3390,TAP Air Portugal,458937,Arrival,6/6/2023,10:59 PM,T1,Domestic
1002535,3655,TAP Air Portugal,22123,Arrival,11/29/2023,11:25 AM,T2,Domestic
1002536,9656,Saudia,415516,Arrival,9/6/2023,08:29 AM,T1,Domestic
1002537,9956,LATAM Airlines,2192,Departure,12/12/2023,02:57 AM,T3,International
1002538,5707,JetBlue Airways,84947,Arrival,12/16/2023,08:53 AM,T7,International
1002539,4321,Delta Air Lines,103157,Departure,4/27/2023,01:10 PM,Miscellaneous Terminal,Domestic
1002540,7778,Japan Airlines,267643,Departure,4/4/2023,08:11 PM,T2,Domestic
1002541,9221,Air France,8486,Departure,10/1/2023,12:16 PM,T8,International
1002542,3396,Spirit Airlines,512,Arrival,9/13/2023,12:13 AM,Miscellaneous Terminal,Domestic
1002543,6320,Lufthansa,345144,Arrival,5/1/2023,05:23 PM,T3,Domestic
1002544,1480,Virgin Atlantic,102539,Arrival,2/23/2023,10:36 AM,T8,Domestic
1002545,9295,Alaska Airlines,105922,Departure,10/13/2023,05:07 AM,T6,International
1002546,8346,Avianca,259,Departure,12/18/2023,08:24 AM,Miscellaneous Terminal,International
1002547,3994,Japan Airlines,1676,Arrival,1/30/2023,01:21 AM,T4,International
1002548,2849,El Al,302,Departure,4/3/2023,06:07 PM,T1,International
1002549,5174,Southwest Airlines,163815,Departure,4/30/2023,02:24 PM,T2,International
1002550,2249,Copa Airlines,73027,Arrival,12/1/2023,03:44 PM,T7,International
1002551,7995,Volaris,300850,Departure,1/26/2023,09:50 PM,T4,Domestic
1002552,3206,Aeroflot,159191,Departure,12/14/2023,05:39 AM,T2,International
1002553,9094,British Airways,46889,Departure,5/1/2023,10:22 PM,T4,International
1002554,8155,EVA Air,159020,Departure,7/13/2023,04:08 AM,T2,International
1002555,1170,Aeromexico,23174,Arrival,12/22/2023,12:37 PM,T7,International
1002556,5473,Spirit Airlines,226734,Departure,7/21/2023,09:53 PM,T7,Domestic
1002557,1539,Air India,7124,Arrival,2/27/2023,03:10 AM,TBIT,Domestic
1002558,4764,Turkish Airlines,460367,Arrival,1/31/2023,02:22 AM,T4,Domestic
1002559,4882,Aeromexico,618030,Arrival,7/22/2023,08:54 AM,TBIT,International
1002560,3748,Allegiant Air,26,Arrival,6/27/2023,12:36 AM,Miscellaneous Terminal,International
1002561,8860,El Al,19459,Arrival,2/20/2023,06:55 PM,T4,International
1002562,4894,Japan Airlines,281159,Departure,11/9/2023,04:15 PM,T3,Domestic
1002563,3287,Alaska Airlines,77491,Arrival,6/3/2023,07:33 AM,T4,International
1002564,1824,Scandinavian Airlines,359721,Arrival,3/11/2023,03:44 PM,TBIT,International
1002565,4070,Etihad Airways,426,Departure,11/14/2023,06:27 PM,Miscellaneous Terminal,Domestic
1002566,2768,Air New Zealand,291474,Arrival,5/10/2023,11:51 AM,T6,Domestic
1002567,4116,Turkish Airlines,131,Arrival,8/20/2023,12:07 AM,Imperial Terminal,Domestic
1002568,5842,Swiss International Air Lines,908951,Arrival,6/6/2023,09:54 PM,TBIT,International
1002569,9322,United Airlines,347,Arrival,12/22/2023,01:56 PM,Miscellaneous Terminal,Domestic
1002570,7658,Iberia,253345,Arrival,4/11/2023,03:10 PM,T3,Domestic
1002571,8519,Spirit Airlines,46,Departure,7/17/2023,05:12 AM,Miscellaneous Terminal,Domestic
1002572,3953,Turkish Airlines,24531,Departure,12/6/2023,01:35 AM,T3,International
1002573,4980,Spirit Airlines,444530,Arrival,7/20/2023,09:32 PM,T4,Domestic
1002574,8164,JetBlue Airways,187827,Arrival,2/22/2023,02:31 PM,T2,International
1002575,9636,Air France,197428,Departure,12/19/2023,08:34 AM,T2,International
1002576,5858,El Al,352380,Departure,12/9/2023,01:32 AM,T4,Domestic
1002577,9173,Singapore Airlines,214528,Arrival,8/23/2023,10:41 AM,T7,Domestic
1002578,8915,Virgin Atlantic,19931,Arrival,7/4/2023,02:55 AM,T7,International
1002579,7642,Copa Airlines,232916,Departure,12/1/2023,05:57 PM,T3,Domestic
1002580,5352,Fiji Airways,354,Departure,7/2/2023,06:30 AM,Miscellaneous Terminal,Domestic
1002581,4199,Korean Air,5507,Arrival,4/17/2023,07:39 PM,T6,International
1002582,7738,Hawaiian Airlines,2366,Departure,5/16/2023,02:01 PM,T5,International
1002583,3143,TAP Air Portugal,49133,Departure,4/18/2023,07:15 PM,T7,International
1002584,5559,Alaska Airlines,244433,Departure,2/3/2023,08:43 PM,T3,Domestic
1002585,6198,Qantas,422117,Arrival,5/13/2023,03:15 PM,T4,Domestic
1002586,7426,Delta Air Lines,76999,Arrival,7/15/2023,09:34 PM,T2,International
1002587,1980,Etihad Airways,3323,Departure,8/2/2023,04:41 PM,T8,International
1002588,1371,Avianca,349410,Arrival,7/22/2023,06:34 AM,T4,Domestic
1002589,9023,Airlines,123033,Arrival,1/11/2023,08:25 PM,T2,Domestic
1002590,9067,Scandinavian Airlines,404032,Arrival,5/25/2023,02:28 PM,TBIT,International
1002591,7683,Volaris,87825,Arrival,6/22/2023,04:53 PM,T2,Domestic
1002592,9694,Alitalia,37549,Departure,1/7/2023,06:25 AM,T7,International
1002593,5376,Qantas,112702,Departure,3/13/2023,11:26 PM,T2,Domestic
1002594,7533,Qantas,473007,Arrival,10/7/2023,12:56 PM,TBIT,International
1002595,9052,Korean Air,452981,Arrival,5/20/2023,10:02 PM,TBIT,International
1002596,2539,Turkish Airlines,82790,Departure,1/1/2023,05:08 PM,T4,International
1002597,6858,Cathay Pacific,33292,Departure,3/18/2023,10:13 AM,T2,Domestic
1002598,7117,Lufthansa,90201,Departure,5/1/2023,07:21 AM,Miscellaneous Terminal,Domestic
1002599,8587,JetBlue Airways,317339,Departure,6/2/2023,04:12 PM,T1,Domestic
1002600,1608,Finnair,3938,Arrival,8/28/2023,09:25 PM,T8,International
1002601,2746,Air New Zealand,553425,Arrival,3/18/2023,04:11 AM,TBIT,International
1002602,5528,Singapore Airlines,386,Arrival,4/7/2023,12:00 PM,TBIT,Domestic
1002603,2805,Scandinavian Airlines,177778,Departure,11/14/2023,03:52 PM,T6,Domestic
1002604,7056,LATAM Airlines,91440,Arrival,8/30/2023,05:17 AM,T8,Domestic
1002605,6989,Emirates,193616,Departure,3/17/2023,11:30 AM,T2,International
1002606,9378,Finnair,284361,Arrival,10/12/2023,07:33 AM,T7,Domestic
1002607,3772,Spirit Airlines,6,Arrival,5/29/2023,07:42 AM,Miscellaneous Terminal,International
1002608,8257,Singapore Airlines,3114,Arrival,2/16/2023,02:34 PM,T8,International
1002609,6126,El Al,204,Departure,5/20/2023,10:22 AM,TBIT,Domestic
1002610,3086,TAP Air Portugal,345096,Departure,4/21/2023,10:22 AM,T1,Domestic
1002611,7556,TAP Air Portugal,42337,Arrival,5/30/2023,09:15 PM,T7,International
1002612,9005,Norwegian Air Shuttle,16936,Arrival,6/15/2023,06:23 AM,T4,International
1002613,6573,Cathay Pacific,43253,Departure,7/12/2023,05:10 PM,T2,Domestic
1002614,7643,LATAM Airlines,307039,Arrival,4/4/2023,05:47 AM,TBIT,International
1002615,7672,Alaska Airlines,2737,Arrival,5/16/2023,02:10 AM,T8,International
1002616,8308,Air China,162884,Arrival,1/25/2023,04:34 PM,T4,Domestic
1002617,2994,Turkish Airlines,381,Arrival,6/16/2023,01:31 AM,T5,International
1002618,8972,JetBlue Airways,4531,Arrival,7/4/2023,08:06 AM,T8,International
1002619,9028,Lufthansa,292559,Arrival,3/1/2023,08:45 AM,T5,Domestic
1002620,4063,Aeroflot,325724,Arrival,7/9/2023,04:29 PM,TBIT,International
1002621,8294,Iberia,33794,Departure,3/7/2023,01:10 PM,T7,International
1002622,2766,WestJet,24730,Arrival,9/28/2023,10:53 PM,T7,International
1002623,6290,Alitalia,42247,Departure,2/4/2023,02:57 AM,T6,International
1002624,6223,Avianca,72005,Arrival,7/3/2023,07:27 PM,T6,International
1002625,4087,Japan Airlines,351495,Departure,3/20/2023,12:49 AM,T7,Domestic
1002626,1499,Copa Airlines,98,Arrival,4/19/2023,10:09 AM,Miscellaneous Terminal,International
1002627,5109,Philippine Airlines,275962,Departure,1/8/2023,01:21 PM,T7,Domestic
1002628,1744,Air Canada,60375,Departure,1/11/2023,06:25 AM,T5,International
1002629,3370,Japan Airlines,403756,Arrival,10/15/2023,07:13 PM,TBIT,International
1002630,2010,Philippine Airlines,6997,Departure,3/15/2023,01:07 AM,T8,International
1002631,7123,Saudia,265184,Departure,6/28/2023,05:03 AM,T7,Domestic
1002632,3485,WestJet,5663,Arrival,1/14/2023,09:21 AM,TBIT,Domestic
1002633,5551,United Airlines,113032,Departure,12/2/2023,03:25 PM,T5,Domestic
1002634,6475,TAP Air Portugal,225871,Arrival,6/19/2023,06:03 PM,T5,Domestic
1002635,8201,Japan Airlines,163103,Departure,10/27/2023,12:03 PM,T5,Domestic
1002636,1469,Scandinavian Airlines,4,Departure,7/18/2023,01:36 AM,Miscellaneous Terminal,International
1002637,6859,Lufthansa,234753,Departure,4/30/2023,11:10 AM,T2,International
1002638,9817,Qatar Airways,22297,Departure,1/7/2023,06:08 PM,T2,Domestic
1002639,5979,Korean Air,433808,Arrival,5/2/2023,06:05 AM,T1,Domestic
1002640,5387,LATAM Airlines,153021,Arrival,6/20/2023,02:40 AM,T5,Domestic
1002641,2702,Aeromexico,759878,Departure,11/4/2023,06:10 PM,TBIT,International
1002642,6581,Air India,74948,Arrival,1/6/2023,12:48 AM,T7,International
1002643,2311,Norwegian Air Shuttle,43685,Departure,4/19/2023,06:05 AM,T4,International
1002644,8985,EVA Air,24586,Arrival,3/14/2023,09:06 AM,T7,International
1002645,9449,TAP Air Portugal,5268,Arrival,7/18/2023,02:27 AM,TBIT,Domestic
1002646,8115,Delta Air Lines,208260,Arrival,8/7/2023,06:34 PM,T2,Domestic
1002647,9927,Aeromexico,123139,Arrival,3/3/2023,08:27 PM,T8,Domestic
1002648,6038,Volaris,20359,Departure,2/10/2023,03:06 PM,T3,International
1002649,1709,TAP Air Portugal,358052,Arrival,3/4/2023,07:44 AM,T4,Domestic
1002650,3432,Korean Air,329094,Arrival,9/5/2023,03:40 AM,T1,Domestic
1002651,4232,Norwegian Air Shuttle,285652,Arrival,8/13/2023,02:07 PM,T5,Domestic
1002652,9929,Asiana Airlines,32616,Departure,1/30/2023,12:08 PM,T5,International
1002653,9179,El Al,32791,Departure,6/5/2023,04:23 PM,T7,International
1002654,5494,Hawaiian Airlines,26914,Departure,9/5/2023,04:57 PM,T7,International
1002655,5877,Finnair,27500,Arrival,3/26/2023,09:30 PM,T7,International
1002656,4484,Avianca,82,Departure,6/8/2023,06:00 PM,Miscellaneous Terminal,International
1002657,4767,Allegiant Air,21895,Arrival,9/12/2023,01:33 AM,T5,International
1002658,6775,Thai Airways,158425,Arrival,9/14/2023,06:56 AM,T2,International
1002659,2476,Qatar Airways,281772,Arrival,7/7/2023,12:14 AM,T3,Domestic
1002660,8564,Cathay Pacific,51689,Arrival,7/17/2023,05:31 PM,T5,International
1002661,9774,Etihad Airways,32390,Departure,5/1/2023,10:54 PM,T7,International
1002662,2863,Alaska Airlines,13739,Arrival,1/28/2023,02:59 AM,TBIT,Domestic
1002663,9575,Asiana Airlines,111575,Arrival,8/4/2023,06:54 AM,T8,Domestic
1002664,8139,Alitalia,140018,Departure,10/10/2023,02:58 PM,T3,Domestic
1002665,9591,China Airlines,259567,Arrival,1/30/2023,02:08 PM,T6,Domestic
1002666,6561,Qatar Airways,217881,Departure,10/16/2023,05:09 PM,T5,Domestic
1002667,8812,Aeroflot,46483,Departure,4/22/2023,07:06 AM,Miscellaneous Terminal,Domestic
1002668,7981,Swiss International Air Lines,225,Departure,5/11/2023,04:11 AM,Imperial Terminal,Domestic
1002669,9552,Fiji Airways,100515,Departure,7/30/2023,03:12 PM,T8,Domestic
1002670,4419,Air France,32400,Arrival,11/12/2023,10:54 AM,T7,International
1002671,7974,Qantas,2074,Departure,12/4/2023,04:32 AM,T3,International
1002672,8885,Iberia,4432,Arrival,3/27/2023,05:38 PM,T8,International
1002673,3271,Qantas,166086,Departure,7/31/2023,07:27 AM,T2,Domestic
1002674,3846,Singapore Airlines,407229,Departure,5/10/2023,03:13 PM,T4,Domestic
1002675,9552,Scandinavian Airlines,2458,Arrival,4/22/2023,02:03 AM,T6,International
1002676,8293,China Airlines,9219,Departure,12/11/2023,10:29 AM,T6,International
1002677,7069,TAP Air Portugal,28557,Arrival,9/4/2023,11:58 PM,T3,International
1002678,7045,Air France,114258,Arrival,4/9/2023,03:40 AM,Miscellaneous Terminal,Domestic
1002679,6271,Saudia,72278,Arrival,7/23/2023,09:27 AM,T7,International
1002680,9557,Southwest Airlines,117676,Arrival,2/2/2023,05:29 PM,Miscellaneous Terminal,Domestic
1002681,4830,Lufthansa,586,Arrival,7/25/2023,10:02 PM,Imperial Terminal,Domestic
1002682,7759,Hawaiian Airlines,4853,Arrival,5/31/2023,03:23 PM,T8,International
1002683,1956,Asiana Airlines,50677,Arrival,6/23/2023,06:34 AM,T7,International
1002684,2610,TAP Air Portugal,53768,Departure,1/24/2023,04:03 AM,TBIT,International
1002685,6973,Saudia,98592,Arrival,6/13/2023,04:51 PM,T8,Domestic
1002686,2468,Avianca,402357,Departure,10/4/2023,10:06 PM,T1,Domestic
1002687,6096,Allegiant Air,109062,Departure,9/9/2023,05:44 PM,T2,International
1002688,9676,Air China,293345,Departure,3/17/2023,08:19 AM,TBIT,International
1002689,6034,Avianca,215667,Departure,3/8/2023,07:05 AM,T2,Domestic
1002690,7008,Etihad Airways,452,Departure,10/23/2023,04:00 PM,Miscellaneous Terminal,Domestic
1002691,6390,Volaris,299,Departure,4/17/2023,04:55 AM,T1,International
1002692,6835,Etihad Airways,103776,Arrival,9/20/2023,12:15 AM,Miscellaneous Terminal,Domestic
1002693,2730,TAP Air Portugal,12874,Arrival,9/16/2023,08:37 PM,T3,International
1002694,1783,Volaris,141569,Departure,1/29/2023,09:40 PM,T7,Domestic
1002695,4609,Air New Zealand,29034,Departure,12/26/2023,03:36 PM,TBIT,Domestic
1002696,5616,Hawaiian Airlines,82549,Departure,5/18/2023,12:31 AM,T2,International
1002697,4281,Swiss International Air Lines,34574,Departure,1/6/2023,02:33 AM,T5,International
1002698,7633,Singapore Airlines,146115,Departure,8/5/2023,11:49 AM,T2,International
1002699,1121,Alaska Airlines,142034,Arrival,2/17/2023,10:20 PM,T2,International
1002700,8558,Qatar Airways,412,Departure,2/21/2023,12:54 PM,Miscellaneous Terminal,Domestic
1002701,5185,Air France,115655,Arrival,5/4/2023,05:39 PM,T1,Domestic
1002702,4189,Air New Zealand,368590,Departure,4/10/2023,02:26 AM,T4,Domestic
1002703,7514,Singapore Airlines,271741,Arrival,11/29/2023,05:27 AM,T5,Domestic
1002704,8615,Lufthansa,245452,Departure,7/27/2023,09:47 PM,T7,Domestic
1002705,8625,Qantas,111379,Departure,7/26/2023,11:36 AM,Miscellaneous Terminal,Domestic
1002706,5998,Swiss International Air Lines,126682,Departure,9/15/2023,04:34 AM,Miscellaneous Terminal,Domestic
1002707,7856,Delta Air Lines,275366,Departure,9/29/2023,12:29 AM,T7,Domestic
1002708,1587,Scandinavian Airlines,24601,Arrival,2/21/2023,03:12 AM,T5,International
1002709,8140,Frontier Airlines,40501,Departure,10/22/2023,02:31 PM,T4,International
1002710,5035,Korean Air,348554,Departure,11/25/2023,11:51 AM,T6,Domestic
1002711,6236,Turkish Airlines,417844,Arrival,7/3/2023,11:36 AM,T1,Domestic
1002712,5274,Finnair,3017,Arrival,6/3/2023,09:06 AM,T4,International
1002713,1268,United Airlines,602,Departure,12/10/2023,12:02 PM,T1,International
1002714,2230,Qatar Airways,73331,Departure,5/15/2023,02:00 AM,T4,International
1002715,9439,TAP Air Portugal,238085,Arrival,7/14/2023,04:46 PM,T3,Domestic
1002716,4902,Philippine Airlines,11407,Departure,3/6/2023,10:36 PM,T7,International
1002717,9386,Hawaiian Airlines,6301,Arrival,7/25/2023,01:55 PM,TBIT,Domestic
1002718,5526,Iberia,340155,Departure,12/20/2023,01:12 PM,TBIT,International
1002719,6772,United Airlines,51747,Departure,6/14/2023,02:51 PM,T4,International
1002720,3470,El Al,96870,Arrival,8/5/2023,07:08 AM,T2,Domestic
1002721,1066,JetBlue Airways,237012,Arrival,1/25/2023,09:17 AM,T2,Domestic
1002722,8584,Lufthansa,102200,Departure,10/9/2023,01:48 AM,T2,Domestic
1002723,4295,American Airlines,195021,Arrival,9/28/2023,07:03 AM,T3,Domestic
1002724,3063,Avianca,156952,Arrival,11/20/2023,07:42 AM,T2,Domestic
1002725,9898,EVA Air,117047,Arrival,10/26/2023,11:55 AM,T8,Domestic
1002726,6675,Qantas,253531,Departure,5/12/2023,03:26 AM,T7,Domestic
1002727,1970,Swiss International Air Lines,161971,Arrival,9/10/2023,11:07 AM,T3,Domestic
1002728,2838,Lufthansa,1483,Departure,9/17/2023,01:23 PM,T3,International
1002729,8876,Saudia,259811,Arrival,4/10/2023,03:40 PM,T7,Domestic
1002730,9458,Air China,343456,Arrival,12/11/2023,10:38 AM,T1,Domestic
1002731,9537,China Airlines,426379,Arrival,10/18/2023,06:21 AM,T1,Domestic
1002732,8367,TAP Air Portugal,328062,Arrival,1/3/2023,10:36 AM,T6,Domestic
1002733,6104,Qantas,15208,Departure,8/20/2023,03:51 AM,T3,International
1002734,8369,Airlines,39919,Arrival,9/13/2023,01:35 AM,T5,Domestic
1002735,6233,Japan Airlines,8836,Arrival,11/18/2023,11:06 AM,TBIT,Domestic
1002736,1229,American Airlines,192402,Departure,1/20/2023,05:25 PM,T7,Domestic
1002737,3820,Copa Airlines,271307,Departure,2/21/2023,02:24 PM,T6,Domestic
1002738,3023,Air China,280678,Departure,12/23/2023,10:43 AM,T6,Domestic
1002739,6839,British Airways,387490,Arrival,5/2/2023,07:19 AM,T4,Domestic
1002740,6277,Turkish Airlines,84740,Departure,11/16/2023,11:04 PM,T2,International
1002741,1459,Saudia,2866,Departure,5/10/2023,12:28 PM,T3,International
1002742,9629,Aeroflot,211587,Arrival,12/29/2023,03:07 PM,T2,Domestic
1002743,3909,TAP Air Portugal,4599,Arrival,6/13/2023,08:07 PM,T8,International
1002744,6807,Aeromexico,19912,Arrival,3/26/2023,06:46 PM,T4,International
1002745,8760,LATAM Airlines,4273,Departure,11/17/2023,08:51 PM,T6,International
1002746,4699,LATAM Airlines,46611,Departure,12/4/2023,08:18 AM,T5,International
1002747,7463,Air India,9595,Departure,9/27/2023,06:38 AM,TBIT,Domestic
1002748,6912,EVA Air,264916,Departure,12/12/2023,09:52 PM,T6,Domestic
1002749,2726,Avianca,387910,Departure,10/13/2023,02:14 PM,T1,Domestic
1002750,8417,Air India,231732,Arrival,6/17/2023,01:35 AM,T5,Domestic
1002751,6862,Air India,346918,Departure,2/7/2023,07:09 PM,TBIT,International
1002752,9697,Southwest Airlines,173734,Arrival,6/18/2023,06:16 AM,T8,Domestic
1002753,2570,Southwest Airlines,14542,Departure,9/3/2023,12:01 AM,T6,International
1002754,2949,Etihad Airways,5590,Arrival,1/13/2023,04:22 PM,T8,International
1002755,1070,Singapore Airlines,131821,Arrival,3/11/2023,11:32 PM,T8,Domestic
1002756,4641,Singapore Airlines,50120,Departure,1/14/2023,05:32 AM,T5,International
1002757,4683,Spirit Airlines,15850,Arrival,8/27/2023,04:49 AM,T3,International
1002758,1590,JetBlue Airways,317445,Arrival,5/22/2023,04:54 PM,T6,Domestic
1002759,4997,Iberia,181352,Arrival,12/25/2023,10:17 PM,T2,Domestic
1002760,4340,Emirates,121649,Arrival,4/7/2023,08:03 AM,T3,Domestic
1002761,8009,Qantas,447584,Arrival,10/7/2023,04:18 AM,T1,Domestic
1002762,4108,Allegiant Air,39908,Departure,3/12/2023,09:45 PM,T7,International
1002763,5198,El Al,763763,Arrival,7/1/2023,12:29 AM,TBIT,International
1002764,1053,Virgin Atlantic,230,Arrival,3/14/2023,02:01 PM,TBIT,Domestic
1002765,5189,LATAM Airlines,441462,Departure,4/15/2023,08:00 PM,T1,Domestic
1002766,5853,China Airlines,22842,Departure,12/18/2023,03:35 AM,TBIT,Domestic
1002767,9715,Air New Zealand,292789,Arrival,11/3/2023,03:37 AM,T1,Domestic
1002768,2967,Korean Air,230692,Arrival,8/2/2023,02:33 PM,T6,Domestic
1002769,2272,United Airlines,19421,Arrival,3/13/2023,02:38 PM,T7,International
1002770,8218,Aeroflot,5217,Arrival,9/21/2023,05:25 PM,TBIT,Domestic
1002771,2519,Etihad Airways,19224,Departure,4/18/2023,05:58 AM,T3,International
1002772,5854,Spirit Airlines,184736,Arrival,6/23/2023,09:26 AM,T2,International
1002773,4792,Japan Airlines,346218,Departure,6/29/2023,05:04 AM,T4,Domestic
1002774,5789,Delta Air Lines,166272,Arrival,5/5/2023,10:22 PM,T2,International
1002775,5575,El Al,177924,Departure,12/7/2023,08:37 PM,T5,Domestic
1002776,9857,American Airlines,253077,Departure,10/3/2023,03:44 PM,TBIT,International
1002777,1528,Southwest Airlines,231786,Arrival,6/21/2023,05:13 AM,T6,Domestic
