FlightId,FlightNum,Airline,PassengerCount,Departure,ScheduledDate,ScheduledTime,Terminal,PlaneId,International,Destination
1000910,1711,Asiana Airlines,40976,0,2023-12-10,10:54 AM,T2,PL119,0,Grand Rapids
1000911,9435,Aeroflot,4376,0,2023-03-27,01:08 AM,T8,PL159,1,Liechtenstein
1000912,1302,Qantas,294,1,2023-10-26,08:46 PM,Miscellaneous,PL130,0,Fort Wayne
1000913,7935,Cathay Pacific,706147,0,2023-06-29,10:40 AM,TBIT,PL10,1,Palau
1000914,8023,Etihad Airways,155735,0,2023-09-14,01:16 AM,T5,PL160,0,North Las Vegas
1000915,5944,JetBlue Airways,392556,1,2023-01-05,12:58 PM,T1,PL139,0,Durham
1000916,5118,Aeroflot,334420,0,2023-10-25,01:18 PM,T5,PL71,0,Saint Paul
1000917,7066,Finnair,142599,1,2023-05-03,03:51 AM,T8,PL63,0,Hialeah
1000918,2868,Allegiant Air,115441,0,2023-04-09,04:54 AM,T2,PL178,0,San Bernardino
1000919,6703,American Airlines,185675,0,2023-07-31,05:18 PM,T2,PL146,1,Madagascar
1000920,5740,Qantas,244000,0,2023-01-01,12:23 PM,T3,PL39,0,Atlanta
1000921,1218,Delta Air Lines,44177,1,2023-07-01,11:43 PM,T7,PL69,1,Angola
1000922,7460,China Airlines,16272,0,2023-01-25,03:34 PM,T3,PL98,1,Kuwait
1000923,5617,Korean Air,406238,0,2023-12-14,02:12 PM,T1,PL103,0,Garland
1000924,2307,Volaris,136776,1,2023-04-27,05:25 AM,T6,PL27,0,Moreno Valley
1000925,4783,Spirit Airlines,140091,1,2023-06-20,02:50 AM,T3,PL14,0,Philadelphia
1000926,7089,TAP Air Portugal,235579,1,2023-11-20,05:04 AM,T7,PL12,0,Tempe
1000927,9698,Emirates,2489,1,2023-02-22,02:10 AM,T8,PL2,1,Netherlands
1000928,9317,Allegiant Air,220755,1,2023-01-16,11:09 PM,T6,PL131,0,North Las Vegas
1000929,6120,Spirit Airlines,139916,0,2023-02-27,07:55 PM,T8,PL179,0,Chesapeake
1000930,5277,Airlines,114,1,2023-07-12,05:10 AM,T8,PL175,0,Chesapeake
1000931,8018,Etihad Airways,326246,0,2023-06-13,01:23 PM,T4,PL84,0,Ontario
1000932,8213,Copa Airlines,86254,1,2023-03-10,12:06 AM,T3,PL37,0,Grand Prairie
1000933,8561,Air India,2228,0,2023-02-22,08:18 AM,T8,PL56,1,Kiribati
1000934,6125,Airlines,9376,1,2023-06-01,09:30 AM,T5,PL69,1,Lebanon
1000935,3994,TAP Air Portugal,111461,1,2023-02-06,08:50 AM,T2,PL71,0,Lexington
1000936,5361,Delta Air Lines,35950,0,2023-09-01,12:26 PM,T5,PL127,1,Australia
1000937,8980,American Airlines,370133,0,2023-01-08,09:40 AM,TBIT,PL182,1,Benin
1000938,9745,Airlines,94024,1,2023-07-24,11:06 PM,T2,PL108,0,Gilbert
1000939,3609,Airlines,299981,0,2023-10-10,02:59 PM,T3,PL14,0,Corpus Christi
1000940,1622,Alitalia,358,1,2023-02-18,10:24 PM,Miscellaneous,PL3,1,Comoros
1000941,1734,LATAM Airlines,31459,0,2023-01-29,07:08 AM,T5,PL122,1,China
1000942,1409,Allegiant Air,347237,1,2023-04-27,11:26 AM,T1,PL108,0,Tulsa
1000943,7493,Air New Zealand,23677,1,2023-02-01,04:31 AM,T7,PL21,1,Austria
1000944,8754,Etihad Airways,5778,1,2023-07-24,08:03 AM,TBIT,PL35,0,Albuquerque
1000945,7099,Japan Airlines,15835,0,2023-11-27,01:45 AM,T5,PL27,1,Israel
1000946,6674,Finnair,284547,0,2023-10-14,05:51 AM,T5,PL112,0,Santa Rosa
1000947,3413,Fiji Airways,323811,1,2023-09-12,02:01 AM,T5,PL90,0,Rancho Cucamonga
1000948,4516,China Airlines,273744,1,2023-06-19,11:24 PM,T6,PL177,0,Norfolk
1000949,3476,Etihad Airways,4583,1,2023-01-21,06:09 AM,T6,PL68,1,Belgium
1000950,5533,Scandinavian Airlines,5012,1,2023-03-21,11:49 PM,TBIT,PL8,0,Fort Worth
1000951,3601,Iberia,2890,1,2023-05-24,05:46 AM,T3,PL130,1,Kosovo
1000952,8395,Scandinavian Airlines,275354,1,2023-05-10,09:18 PM,T3,PL141,0,Newark
1000953,4537,British Airways,355567,0,2023-05-08,01:12 AM,T4,PL105,0,Pittsburgh
1000954,9349,WestJet,432,0,2023-12-20,05:08 PM,Miscellaneous,PL105,0,Phoenix
1000955,3525,WestJet,312108,1,2023-12-30,08:10 PM,T7,PL7,0,San Bernardino
1000956,5595,Avianca,20426,1,2023-05-19,02:43 AM,T2,PL107,0,Fort Worth
1000957,7165,Singapore Airlines,407564,0,2023-01-03,03:33 AM,T5,PL55,0,Long Beach
1000958,6151,China Airlines,63338,0,2023-05-25,04:19 PM,T4,PL126,1,Portugal
1000959,3174,WestJet,354318,0,2023-10-28,02:07 AM,T1,PL47,0,Nashville
1000960,3050,Avianca,42287,1,2023-06-15,01:33 AM,T7,PL91,1,Jordan
1000961,6534,Saudia,124886,1,2023-04-25,10:37 AM,T8,PL128,0,Brownsville
1000962,4683,Hawaiian Airlines,76975,0,2023-12-06,07:16 PM,Miscellaneous,PL78,0,Plano
1000963,1631,LATAM Airlines,380953,0,2023-12-11,12:25 AM,TBIT,PL165,1,Rwanda
1000964,6985,Saudia,4382,1,2023-01-24,02:26 AM,Miscellaneous,PL13,1,Kuwait
1000965,2890,Qantas,99847,1,2023-02-28,04:46 PM,T6,PL175,1,Portugal
1000966,3442,Korean Air,140421,0,2023-01-16,05:06 PM,T8,PL13,0,Santa Clarita
1000967,5773,EVA Air,14370,1,2023-05-27,02:07 AM,T2,PL115,0,Chattanooga
1000968,2751,Alaska Airlines,388094,0,2023-09-30,11:50 AM,T1,PL114,0,Baltimore
1000969,8667,Philippine Airlines,154,0,2023-05-28,10:06 PM,Imperial Terminal,PL190,0,Augusta
1000970,6836,Etihad Airways,11029,0,2023-01-22,03:41 AM,T4,PL155,1,Lithuania
1000971,8191,British Airways,9555,1,2023-02-18,05:18 PM,T8,PL94,1,Cuba
1000972,5456,Saudia,409288,0,2023-11-13,01:17 PM,T1,PL184,0,Tulsa
1000973,9344,Singapore Airlines,79928,1,2023-09-14,12:56 PM,T4,PL105,1,Antigua and Barbuda
1000974,9505,Delta Air Lines,75045,1,2023-01-04,01:09 PM,T6,PL104,1,Brunei
1000975,2014,Fiji Airways,192,1,2023-05-30,01:19 PM,Miscellaneous,PL1,0,Columbus
1000976,6219,Frontier Airlines,377996,0,2023-07-26,09:07 PM,T4,PL97,0,San Diego
1000977,6086,Norwegian Air Shuttle,4319,1,2023-02-11,05:15 PM,T6,PL163,1,Grenada
1000978,8792,Air Canada,297296,0,2023-04-27,09:15 PM,T7,PL101,0,Laredo
1000979,6214,Copa Airlines,40125,1,2023-02-11,05:19 AM,T7,PL142,1,Jordan
1000980,9706,Allegiant Air,228871,0,2023-12-16,07:31 AM,T3,PL29,0,Miami
1000981,6551,Swiss International Air Lines,6362,1,2023-07-17,02:15 AM,Miscellaneous,PL12,1,Lithuania
1000982,8322,Korean Air,9348,0,2023-02-10,09:28 AM,T4,PL102,1,New Zealand
1000983,8043,Aeroflot,102993,1,2023-05-23,02:27 PM,T1,PL34,0,Frisco
1000984,2969,Qatar Airways,245768,1,2023-07-04,10:52 AM,T6,PL68,0,Bakersfield
1000985,5424,Spirit Airlines,35447,1,2023-10-26,10:31 PM,TBIT,PL148,0,Knoxville
1000986,2675,China Airlines,123672,0,2023-12-05,07:49 PM,Miscellaneous,PL101,0,Chesapeake
1000987,4761,Air Canada,93665,1,2023-10-08,02:40 AM,Miscellaneous,PL174,0,Chula Vista
1000988,8533,Singapore Airlines,167212,0,2023-04-02,06:57 AM,T6,PL30,0,Huntington Beach
1000989,5173,Norwegian Air Shuttle,240050,0,2023-01-15,08:42 AM,T6,PL9,0,Spokane
1000990,3159,Air China,40574,1,2023-04-13,01:10 PM,T7,PL170,1,Namibia
1000991,8430,WestJet,407888,1,2023-02-11,07:16 AM,TBIT,PL104,1,India
1000992,6064,British Airways,219540,1,2023-12-11,07:27 PM,T2,PL77,1,Comoros
1000993,6235,Virgin Atlantic,285,1,2023-07-22,09:25 AM,T1,PL14,1,San Marino
1000994,7772,Air France,6266,0,2023-02-02,01:55 AM,T4,PL72,1,Egypt
1000995,9609,Virgin Atlantic,154393,1,2023-05-28,04:48 AM,T2,PL45,1,Greece
1000996,4964,Iberia,168413,1,2023-07-16,05:10 AM,T6,PL168,0,Fort Lauderdale
1000997,4353,Fiji Airways,290865,1,2023-11-26,10:25 PM,TBIT,PL97,1,San Marino
1000998,1541,JetBlue Airways,69326,1,2023-01-26,02:36 AM,T5,PL141,1,Bulgaria
1000999,1008,LATAM Airlines,230,1,2023-08-24,02:14 AM,Imperial Terminal,PL12,1,Germany
1001000,6694,Air France,355100,0,2023-05-02,06:00 PM,T1,PL145,0,Omaha
1001001,2053,Aeromexico,300195,1,2023-11-01,10:38 AM,TBIT,PL79,1,Ireland
1001002,2553,EVA Air,131788,0,2023-07-01,01:41 PM,T8,PL30,0,Corpus Christi
1001003,6714,Korean Air,315370,0,2023-12-03,05:00 AM,T5,PL55,0,Des Moines
1001004,8653,Air China,138693,1,2023-01-21,11:55 PM,T6,PL180,1,Brunei
1001005,6325,British Airways,23493,1,2023-07-12,08:03 PM,T7,PL160,1,China
1001006,6179,China Airlines,17600,0,2023-04-28,07:26 PM,TBIT,PL179,1,Guinea-Bissau
1001007,6451,Alitalia,28186,1,2023-12-31,01:31 PM,TBIT,PL12,0,Norfolk
1001008,5034,WestJet,14384,0,2023-08-26,09:17 PM,T5,PL179,1,Burkina Faso
1001009,8417,WestJet,226530,1,2023-12-19,01:37 PM,T2,PL44,1,Israel
1001010,1161,LATAM Airlines,61206,1,2023-06-05,10:20 AM,T5,PL69,1,Grenada
1001011,2409,Emirates,220007,1,2023-08-13,12:29 PM,T5,PL97,0,Honolulu
1001012,7109,Air China,57015,0,2023-12-15,02:53 PM,T4,PL62,1,Brazil
1001013,6259,Turkish Airlines,87425,1,2023-07-06,01:24 AM,T4,PL71,1,Central African Republic
1001014,1477,Thai Airways,5562,0,2023-01-16,12:02 AM,Miscellaneous,PL189,1,Andorra
1001015,6618,Spirit Airlines,9126,0,2023-01-20,01:31 AM,T6,PL168,1,Madagascar
1001016,4058,Aeroflot,402709,0,2023-08-06,03:18 AM,T4,PL3,0,Salem
1001017,1471,Delta Air Lines,436887,1,2023-09-06,02:59 PM,T4,PL133,0,Toledo
1001018,4153,Turkish Airlines,253338,0,2023-09-06,08:53 AM,T5,PL180,0,Vancouver
1001019,4467,American Airlines,560,1,2023-06-09,01:10 PM,Miscellaneous,PL169,0,Montgomery
1001020,1588,American Airlines,104482,0,2023-05-31,06:57 PM,T2,PL122,0,Oklahoma City
1001021,4070,Singapore Airlines,227748,1,2023-02-20,08:51 PM,T6,PL179,0,Mobile
1001022,8491,Scandinavian Airlines,357852,1,2023-09-21,12:05 AM,T5,PL105,0,Knoxville
1001023,2954,LATAM Airlines,263906,1,2023-08-27,06:33 PM,T5,PL147,0,Knoxville
1001024,8262,Singapore Airlines,16419,0,2023-05-08,08:58 AM,T6,PL105,1,Finland
1001025,3973,Qantas,188679,1,2023-01-18,01:01 AM,T2,PL65,1,Bhutan
1001026,5471,Aeromexico,152107,0,2023-09-17,09:38 AM,T8,PL170,0,Jersey City
1001027,1472,Lufthansa,360336,0,2023-09-30,11:46 AM,TBIT,PL74,1,Mauritania
1001028,6695,Qantas,322666,0,2023-05-08,05:51 PM,T3,PL109,0,Glendale
1001029,6155,El Al,3314,1,2023-01-04,05:43 AM,T8,PL122,1,Panama
1001030,4488,Qantas,412326,0,2023-09-15,08:34 AM,T4,PL63,0,Salem
1001031,1476,Spirit Airlines,233240,0,2023-02-14,03:34 AM,T2,PL154,0,Austin
1001032,8480,Spirit Airlines,267209,0,2023-01-13,07:49 PM,T7,PL184,0,Lincoln
1001033,8818,Air Canada,64063,1,2023-11-28,09:27 AM,T6,PL99,1,Lithuania
1001034,5917,Southwest Airlines,25984,0,2023-08-21,01:12 PM,T5,PL189,1,Lithuania
1001035,9126,Airlines,314595,1,2023-12-07,12:01 PM,T3,PL87,0,Fresno
1001036,5026,Fiji Airways,153848,0,2023-12-19,10:36 PM,T5,PL172,0,Madison
1001037,5290,American Airlines,66570,1,2023-03-16,12:02 AM,T3,PL139,1,Italy
1001038,9457,Asiana Airlines,45,1,2023-04-27,05:09 PM,Imperial Terminal,PL90,1,Saint Vincent and the Grenadines
1001039,3144,Turkish Airlines,31103,0,2023-08-05,09:41 PM,T4,PL168,1,Guyana
1001040,8245,United Airlines,198400,1,2023-03-21,12:56 AM,T3,PL149,0,Aurora
1001041,8422,Singapore Airlines,26501,0,2023-05-23,02:19 AM,T3,PL78,1,San Marino
1001042,3620,Philippine Airlines,249897,1,2023-01-14,10:20 AM,T5,PL54,0,Little Rock
1001043,2426,JetBlue Airways,57069,0,2023-05-24,02:13 PM,T6,PL94,0,Irvine
1001044,3415,Copa Airlines,397498,0,2023-07-29,01:29 PM,T4,PL112,0,San Bernardino
1001045,1153,Air China,319895,1,2023-07-20,02:01 PM,T7,PL131,0,Aurora
1001046,5227,WestJet,719036,0,2023-11-11,09:13 AM,TBIT,PL4,1,Bahrain
1001047,8630,Volaris,101421,0,2023-11-19,10:40 PM,T2,PL58,1,Kenya
1001048,5368,Aeromexico,349984,0,2023-01-06,10:59 AM,TBIT,PL170,1,Monaco
1001049,4566,Volaris,93661,0,2023-03-15,04:40 AM,T2,PL22,1,Denmark
1001050,6269,Airlines,266972,0,2023-09-05,07:38 PM,T7,PL159,0,Sioux Falls
1001051,4861,LATAM Airlines,115937,0,2023-10-08,06:19 PM,T8,PL110,0,Baton Rouge
1001052,6588,Asiana Airlines,207677,1,2023-06-24,12:03 AM,T6,PL176,0,Cleveland
1001053,9193,Aeroflot,7439,1,2023-12-11,09:38 AM,TBIT,PL142,0,Mobile
1001054,3051,LATAM Airlines,269706,0,2023-09-12,06:27 PM,T6,PL62,0,Jersey City
1001055,3792,LATAM Airlines,26951,1,2023-10-27,09:44 PM,T7,PL40,1,Kuwait
1001056,6697,American Airlines,27009,1,2023-09-13,10:56 PM,T5,PL169,1,Netherlands
1001057,1542,Hawaiian Airlines,413444,0,2023-09-20,10:57 AM,TBIT,PL87,1,Malaysia
1001058,4084,Cathay Pacific,137904,1,2023-08-14,02:07 PM,T3,PL69,0,Huntsville
1001059,5039,British Airways,12231,0,2023-06-05,04:05 AM,T6,PL149,1,Haiti
1001060,5317,Norwegian Air Shuttle,191252,0,2023-10-26,07:46 PM,T3,PL149,0,New York City
1001061,7833,Thai Airways,400631,1,2023-10-22,06:27 AM,T1,PL9,0,Albuquerque
1001062,1800,Emirates,208591,0,2023-01-02,05:18 AM,T8,PL160,0,Fontana
1001063,2375,American Airlines,93777,0,2023-03-27,04:59 AM,T7,PL173,1,Afghanistan
1001064,3233,JetBlue Airways,3765,0,2023-11-13,08:47 PM,T8,PL190,1,Brazil
1001065,5705,British Airways,15566,0,2023-03-05,06:10 AM,T2,PL146,0,Austin
1001066,6821,Hawaiian Airlines,91481,1,2023-04-19,03:54 PM,T8,PL75,0,Honolulu
1001067,3411,China Airlines,95225,0,2023-07-23,08:42 AM,T2,PL71,0,Lexington
1001068,6365,United Airlines,385982,0,2023-08-24,07:58 PM,T1,PL96,0,Moreno Valley
1001069,1209,Air New Zealand,329632,1,2023-01-26,10:26 AM,T1,PL150,0,Sacramento
1001070,4133,Turkish Airlines,168675,0,2023-12-16,01:04 AM,T5,PL7,0,Shreveport
1001071,8725,Fiji Airways,53141,1,2023-01-17,06:58 PM,TBIT,PL28,0,Henderson
1001072,6052,Cathay Pacific,315,0,2023-07-15,08:15 AM,Miscellaneous,PL181,0,Raleigh
1001073,2775,Airlines,79980,0,2023-05-07,11:04 PM,T2,PL102,1,Guinea
1001074,7271,El Al,1863,0,2023-07-28,07:56 PM,T8,PL115,1,Afghanistan
1001075,7987,Finnair,38876,1,2023-06-12,08:50 PM,T4,PL82,1,Egypt
1001076,7802,Air New Zealand,16111,0,2023-09-12,05:31 AM,TBIT,PL4,0,Saint Paul
1001077,7931,British Airways,13518,0,2023-04-27,01:34 AM,TBIT,PL145,0,Detroit
1001078,8280,Airlines,182833,1,2023-05-26,04:07 PM,T6,PL180,0,Winston-Salem
1001079,8561,Cathay Pacific,5433,0,2023-02-27,10:30 PM,T8,PL142,1,Marshall Islands
1001080,2718,Alaska Airlines,24831,1,2023-10-08,02:48 AM,T6,PL114,1,Singapore
1001081,3488,Thai Airways,228149,0,2023-08-17,07:05 PM,T3,PL95,0,Washington
1001082,6045,British Airways,5816,0,2023-10-28,02:05 PM,T6,PL51,1,Ivory Coast
1001083,7224,Air Canada,462053,1,2023-09-11,03:56 PM,T5,PL7,0,Chula Vista
1001084,5507,Thai Airways,468,0,2023-07-28,01:07 AM,T4,PL193,1,Bahamas
1001085,4586,Alitalia,303306,1,2023-12-25,07:09 AM,T7,PL172,0,Wichita
1001086,3318,Turkish Airlines,76,1,2023-03-29,06:00 AM,Miscellaneous,PL3,0,Albuquerque
1001087,8074,United Airlines,241661,0,2023-01-22,08:12 PM,T6,PL105,0,Albuquerque
1001088,2136,Japan Airlines,114926,1,2023-08-23,10:36 PM,T2,PL67,0,Chula Vista
1001089,7444,Aeroflot,36102,0,2023-05-11,09:55 AM,T5,PL15,1,Malta
1001090,9622,Air China,3685,0,2023-07-26,08:22 AM,Miscellaneous,PL183,1,Australia
1001091,4481,Air France,144849,0,2023-07-14,07:47 AM,T8,PL101,0,Lubbock
1001092,1915,El Al,15503,0,2023-04-14,06:24 AM,T7,PL31,1,Lesotho
1001093,7956,Qatar Airways,191845,0,2023-09-03,04:46 AM,T7,PL58,0,Mesa
1001094,7059,Allegiant Air,235,0,2023-03-06,03:44 AM,T6,PL14,1,Samoa
1001095,8902,Air France,677137,0,2023-05-18,08:08 PM,TBIT,PL157,1,Bosnia and Herzegovina
1001096,5031,JetBlue Airways,216472,0,2023-09-20,08:10 AM,T3,PL113,0,Garland
1001097,7247,Air New Zealand,230682,0,2023-10-11,03:26 PM,T6,PL172,0,Rochester
1001098,5923,Frontier Airlines,373368,1,2023-03-18,04:47 PM,T1,PL110,0,Birmingham
1001099,2711,Aeroflot,2737,0,2023-06-13,08:55 PM,T8,PL40,1,Georgia
1001100,8337,Norwegian Air Shuttle,2239,0,2023-06-15,08:53 AM,TBIT,PL117,0,Newport News
1001101,5170,Air Canada,303208,1,2023-02-01,05:18 AM,T7,PL103,0,Long Beach
1001102,7944,Alaska Airlines,195687,1,2023-06-27,04:14 AM,T2,PL111,1,Liberia
1001103,6766,Cathay Pacific,807,0,2023-10-11,10:48 AM,Imperial Terminal,PL79,0,Knoxville
1001104,9493,Spirit Airlines,37739,1,2023-04-16,10:02 AM,T5,PL117,0,Mesa
1001105,4288,Volaris,466636,1,2023-01-09,03:03 AM,T1,PL53,0,Orlando
1001106,4929,TAP Air Portugal,33199,0,2023-11-17,12:28 PM,T5,PL100,1,Bahrain
1001107,1290,Southwest Airlines,206884,1,2023-10-14,02:54 PM,T7,PL138,0,Atlanta
1001108,7410,Alitalia,119773,0,2023-07-22,04:54 AM,T8,PL183,0,Providence
1001109,1266,Turkish Airlines,124651,1,2023-01-22,12:32 AM,Miscellaneous,PL146,0,Newark
1001110,7555,Alaska Airlines,121349,1,2023-11-29,09:13 AM,T8,PL16,0,Chesapeake
1001111,4787,Alaska Airlines,4547,1,2023-12-02,03:50 PM,Miscellaneous,PL132,1,Maldives
1001112,1290,Copa Airlines,139035,1,2023-01-24,08:18 PM,T8,PL1,0,New Orleans
1001113,9769,Hawaiian Airlines,167625,1,2023-12-21,08:00 PM,T8,PL94,0,Austin
1001114,9063,Aeromexico,5330,1,2023-06-17,03:35 AM,TBIT,PL3,0,Boise City
1001115,6149,LATAM Airlines,404062,1,2023-01-24,01:11 PM,T5,PL141,0,Laredo
1001116,6498,Etihad Airways,2014,0,2023-12-18,09:34 AM,T6,PL181,1,Romania
1001117,5884,Iberia,202491,0,2023-09-09,05:30 PM,T2,PL117,0,Kansas City
1001118,2640,WestJet,35447,1,2023-12-22,10:11 PM,T4,PL34,1,Benin
1001119,7786,Swiss International Air Lines,321,1,2023-06-07,01:54 AM,T1,PL133,1,Nauru
1001120,6874,Volaris,31359,1,2023-02-06,07:31 AM,TBIT,PL83,0,Montgomery
1001121,6810,United Airlines,97485,1,2023-12-03,03:54 PM,T8,PL118,0,Nashville
1001122,5381,Turkish Airlines,8939,1,2023-04-17,10:50 PM,T1,PL147,1,Belgium
1001123,2629,Delta Air Lines,230405,0,2023-02-17,11:37 PM,T2,PL146,1,Bosnia and Herzegovina
1001124,9111,British Airways,194738,0,2023-10-24,06:00 PM,T2,PL78,1,Chad
1001125,8068,Aeromexico,257538,1,2023-08-23,12:00 AM,T6,PL50,0,Lincoln
1001126,8766,Saudia,119452,1,2023-03-16,06:16 AM,T7,PL79,0,San Bernardino
1001127,2098,American Airlines,170885,1,2023-01-23,09:51 PM,T2,PL137,1,Costa Rica
1001128,1284,Copa Airlines,177311,0,2023-02-02,12:26 AM,T2,PL133,0,Raleigh
1001129,4746,Cathay Pacific,11738,0,2023-05-10,02:47 PM,T6,PL56,1,Libya
1001130,1791,Aeroflot,108467,0,2023-02-24,09:46 PM,T7,PL160,0,Port St. Lucie
1001131,4693,Lufthansa,52,0,2023-06-03,03:09 PM,Miscellaneous,PL86,1,Belize
1001132,3648,TAP Air Portugal,9870,0,2023-10-21,06:35 AM,T6,PL150,1,Greece
1001133,8389,Etihad Airways,6687,1,2023-12-31,11:36 AM,T8,PL112,1,Iran
1001134,4989,Aeromexico,25309,1,2023-02-03,02:23 PM,T8,PL26,0,Detroit
1001135,8676,Aeromexico,418139,0,2023-06-14,08:46 PM,TBIT,PL83,1,Moldova
1001136,5385,Alitalia,29095,1,2023-05-14,12:29 AM,T5,PL64,1,Angola
1001137,3949,Qatar Airways,385778,0,2023-04-19,06:07 AM,T4,PL98,0,Tucson
1001138,5828,Singapore Airlines,85173,0,2023-05-30,03:03 AM,Miscellaneous,PL66,0,Tempe
1001139,8438,Allegiant Air,347309,1,2023-12-06,05:48 AM,T7,PL42,0,Portland
1001140,8053,Copa Airlines,312601,1,2023-07-12,08:50 PM,T1,PL8,0,Chattanooga
1001141,8872,Air New Zealand,3085,0,2023-04-25,12:24 PM,T8,PL108,1,Maldives
1001142,5167,Cathay Pacific,706918,0,2023-10-18,12:08 PM,TBIT,PL58,1,Bosnia and Herzegovina
1001143,2533,Swiss International Air Lines,173088,1,2023-03-28,11:03 AM,T2,PL7,1,Costa Rica
1001144,7131,Hawaiian Airlines,418179,1,2023-03-08,12:07 PM,T1,PL195,0,Long Beach
1001145,6787,LATAM Airlines,3867,1,2023-01-11,10:04 AM,Miscellaneous,PL16,1,Nicaragua
1001146,8721,Japan Airlines,9519,0,2023-08-15,09:31 AM,TBIT,PL78,0,Indianapolis
1001147,4033,Airlines,179218,0,2023-09-13,10:40 AM,T2,PL106,1,Denmark
1001148,4173,Avianca,2560,1,2023-12-18,06:27 PM,T3,PL7,1,Kenya
1001149,7446,Thai Airways,405608,0,2023-09-22,04:09 AM,T1,PL118,0,Houston
1001150,4788,Air New Zealand,198185,0,2023-11-18,11:36 PM,T2,PL171,0,San Antonio
1001151,6799,EVA Air,5541,1,2023-06-12,08:05 AM,TBIT,PL53,0,Chula Vista
1001152,9795,China Airlines,116561,1,2023-03-08,07:11 AM,Miscellaneous,PL112,0,Tulsa
1001153,5559,Hawaiian Airlines,24,0,2023-02-18,10:24 AM,Miscellaneous,PL61,0,Oklahoma City
1001154,3773,Qantas,87238,0,2023-10-26,03:32 AM,T2,PL156,1,Japan
1001155,4529,JetBlue Airways,325140,0,2023-11-12,12:44 PM,T7,PL182,0,Mesa
1001156,2908,TAP Air Portugal,3093,0,2023-02-18,06:05 AM,T8,PL9,1,Kazakhstan
1001157,9883,Air France,253986,0,2023-04-09,11:46 PM,T6,PL31,0,Colorado Springs
1001158,4458,Alitalia,106303,0,2023-08-26,11:48 AM,Miscellaneous,PL14,0,Santa Clarita
1001159,5929,Qantas,47571,1,2023-04-18,12:25 PM,T3,PL7,1,Czech Republic
1001160,8361,Airlines,2202,1,2023-01-24,04:24 AM,Miscellaneous,PL153,0,San Bernardino
1001161,6498,Air India,7453,0,2023-03-04,06:10 AM,TBIT,PL121,0,Jackson
1001162,7289,British Airways,163195,0,2023-04-14,11:20 AM,T2,PL43,1,Antigua and Barbuda
1001163,7167,Japan Airlines,244525,0,2023-08-13,05:34 AM,T7,PL122,0,Atlanta
1001164,6450,Norwegian Air Shuttle,714,1,2023-03-05,06:39 AM,T3,PL35,1,Rwanda
1001165,2465,Thai Airways,68399,1,2023-10-09,11:42 PM,T4,PL143,1,France
1001166,7407,El Al,664023,1,2023-10-24,04:17 PM,TBIT,PL112,1,Croatia
1001167,8852,United Airlines,275701,0,2023-12-04,06:29 PM,T6,PL64,0,Arlington
1001168,3509,Copa Airlines,57367,1,2023-11-23,07:53 PM,T5,PL54,1,Belarus
1001169,7212,Spirit Airlines,304254,1,2023-06-11,07:58 AM,T7,PL24,0,Greensboro
1001170,7578,Iberia,179620,0,2023-08-26,01:41 AM,T2,PL147,1,Montenegro
1001171,3121,EVA Air,3178,1,2023-08-10,06:19 PM,Miscellaneous,PL94,1,Micronesia
1001172,5196,Spirit Airlines,162856,0,2023-03-31,11:19 PM,T3,PL72,0,Atlanta
1001173,1829,Scandinavian Airlines,146288,1,2023-12-07,07:36 PM,T3,PL61,0,Santa Clarita
1001174,7661,Norwegian Air Shuttle,70,0,2023-07-25,07:40 PM,TBIT,PL165,0,Santa Rosa
1001175,1090,Saudia,30225,1,2023-09-16,11:27 AM,T3,PL71,1,Burundi
1001176,2900,Cathay Pacific,33394,1,2023-07-28,10:05 AM,T7,PL77,1,Cambodia
1001177,9127,Scandinavian Airlines,792025,1,2023-08-20,01:34 AM,TBIT,PL154,1,Kenya
1001178,3761,Air Canada,3728,1,2023-07-12,05:54 AM,Miscellaneous,PL87,1,Denmark
1001179,9816,American Airlines,399819,1,2023-08-29,04:24 PM,TBIT,PL84,1,Jordan
1001180,5135,Finnair,3426,0,2023-01-15,05:22 AM,T8,PL87,1,Estonia
1001181,3741,Avianca,357414,1,2023-07-09,03:28 AM,T5,PL190,0,Chandler
1001182,5747,Hawaiian Airlines,52106,1,2023-05-02,05:21 AM,T3,PL152,1,Czech Republic
1001183,4136,Airlines,59093,0,2023-02-07,04:08 PM,T4,PL44,1,Cambodia
1001184,6690,Emirates,370,1,2023-05-12,06:55 AM,Miscellaneous,PL46,0,Chicago
1001185,4814,Air India,304348,0,2023-04-20,04:39 AM,T3,PL6,0,Spokane
1001186,1403,China Airlines,387229,1,2023-01-05,08:19 AM,T1,PL163,0,Tempe
1001187,3248,Alitalia,6,1,2023-10-15,08:13 AM,Miscellaneous,PL132,1,Burundi
1001188,2786,Allegiant Air,125285,1,2023-11-05,06:00 PM,Miscellaneous,PL196,0,Henderson
1001189,5738,United Airlines,78329,1,2023-09-29,02:49 PM,Miscellaneous,PL153,0,Chicago
1001190,1063,EVA Air,86256,1,2023-10-07,02:29 AM,Miscellaneous,PL51,0,Fremont
1001191,3624,Copa Airlines,9991,0,2023-03-12,03:56 AM,T6,PL105,1,Palestine
1001192,3467,Philippine Airlines,1800,0,2023-07-15,02:33 AM,T4,PL140,1,Kazakhstan
1001193,8274,Spirit Airlines,205173,1,2023-07-06,11:50 AM,T5,PL107,0,Anaheim
1001194,5221,Airlines,56760,0,2023-10-23,06:12 AM,T4,PL81,1,Palau
